Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
HARD,Text Justification,50.0,0.4709329657933009,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
EASY,Logger Rate Limiter,50.0,0.7635636890458137,https://leetcode.com/problems/logger-rate-limiter,"Hash Table, Design, Data Stream"
MEDIUM,Find First and Last Position of Element in Sorted Array,100.0,0.4614976604557599,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search"
MEDIUM,Minimum Height Trees,100.0,0.419493452347416,https://leetcode.com/problems/minimum-height-trees,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Longest Substring Without Repeating Characters,100.0,0.3632694071082837,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
MEDIUM,Loud and Rich,100.0,0.6100672133919514,https://leetcode.com/problems/loud-and-rich,"Array, Depth-First Search, Graph, Topological Sort"
HARD,Race Car,100.0,0.4397104140967535,https://leetcode.com/problems/race-car,Dynamic Programming
MEDIUM,Jump Game,100.0,0.3911360991634624,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
MEDIUM,Minimum Cost For Tickets,100.0,0.6740559574546877,https://leetcode.com/problems/minimum-cost-for-tickets,"Array, Dynamic Programming"
MEDIUM,Longest Substring Without Repeating Characters,100.0,0.3632675138386305,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
MEDIUM,Longest Subarray of 1's After Deleting One Element,100.0,0.6878805919524289,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element,"Array, Dynamic Programming, Sliding Window"
MEDIUM,Line Reflection,92.4,0.3587024122461503,https://leetcode.com/problems/line-reflection,"Array, Hash Table, Math"
MEDIUM,Find K Closest Elements,92.4,0.4834732150587973,https://leetcode.com/problems/find-k-closest-elements,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)"
EASY,Summary Ranges,81.8,0.525608088788803,https://leetcode.com/problems/summary-ranges,Array
MEDIUM,String Compression,81.8,0.5727262854853801,https://leetcode.com/problems/string-compression,"Two Pointers, String"
EASY,Merge Sorted Array,81.8,0.5225684483517402,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
MEDIUM,Longest Substring Without Repeating Characters,81.8,0.3632672259610971,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
HARD,Binary Tree Maximum Path Sum,81.8,0.4090457733546607,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
MEDIUM,Maximize Distance to Closest Person,81.8,0.4870415197084244,https://leetcode.com/problems/maximize-distance-to-closest-person,Array
MEDIUM,Lowest Common Ancestor of a Binary Tree,81.8,0.6566973620097329,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Tree, Depth-First Search, Binary Tree"
EASY,Valid Word Abbreviation,100.0,0.3661181400638188,https://leetcode.com/problems/valid-word-abbreviation,"Two Pointers, String"
EASY,Most Common Word,84.8,0.4448633280451142,https://leetcode.com/problems/most-common-word,"Array, Hash Table, String, Counting"
MEDIUM,Video Stitching,100.0,0.5177357456140351,https://leetcode.com/problems/video-stitching,"Array, Dynamic Programming, Greedy"
EASY,Split a String in Balanced Strings,100.0,0.8662002646033781,https://leetcode.com/problems/split-a-string-in-balanced-strings,"String, Greedy, Counting"
MEDIUM,Subarray Product Less Than K,66.2,0.5237852374403545,https://leetcode.com/problems/subarray-product-less-than-k,"Array, Binary Search, Sliding Window, Prefix Sum"
MEDIUM,Course Schedule II,66.2,0.5263018380572027,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Word Search,66.2,0.4462626302955725,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
EASY,Backspace String Compare,66.2,0.4939401739536714,https://leetcode.com/problems/backspace-string-compare,"Two Pointers, String, Stack, Simulation"
MEDIUM,String Compression,66.2,0.572726801988401,https://leetcode.com/problems/string-compression,"Two Pointers, String"
MEDIUM,Generate Parentheses,100.0,0.7652988696533802,https://leetcode.com/problems/generate-parentheses,"String, Dynamic Programming, Backtracking"
EASY,Sqrt(x),90.2,0.4002713314398575,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
MEDIUM,Letter Combinations of a Phone Number,100.0,0.6308039611222227,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
MEDIUM,Palindromic Substrings,100.0,0.7126854175577977,https://leetcode.com/problems/palindromic-substrings,"Two Pointers, String, Dynamic Programming"
HARD,Count Palindromic Subsequences,94.9,0.3864817534741837,https://leetcode.com/problems/count-palindromic-subsequences,"String, Dynamic Programming"
MEDIUM,Find the Duplicate Number,78.9,0.6234291174328758,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
MEDIUM,Shortest Subarray to be Removed to Make Array Sorted,100.0,0.5169514762334377,https://leetcode.com/problems/shortest-subarray-to-be-removed-to-make-array-sorted,"Array, Two Pointers, Binary Search, Stack, Monotonic Stack"
MEDIUM,Rotting Oranges,100.0,0.5596878765950014,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
MEDIUM,Insert Delete GetRandom O(1),100.0,0.5490687367275053,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
HARD,Number of Ways to Form a Target String Given a Dictionary,100.0,0.5729969314694852,https://leetcode.com/problems/number-of-ways-to-form-a-target-string-given-a-dictionary,"Array, String, Dynamic Programming"
MEDIUM,Binary Tree Right Side View,100.0,0.6563562590250701,https://leetcode.com/problems/binary-tree-right-side-view,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Pacific Atlantic Water Flow,100.0,0.5691458711046594,https://leetcode.com/problems/pacific-atlantic-water-flow,"Array, Depth-First Search, Breadth-First Search, Matrix"
HARD,Trapping Rain Water,93.7,0.6428753017089767,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
MEDIUM,House Robber,93.7,0.5198829655898356,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
MEDIUM,Course Schedule,93.7,0.4847666133135412,https://leetcode.com/problems/course-schedule,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Longest Increasing Subsequence,74.0,0.5717091401226735,https://leetcode.com/problems/longest-increasing-subsequence,"Array, Binary Search, Dynamic Programming"
HARD,Basic Calculator III,74.0,0.519165283236524,https://leetcode.com/problems/basic-calculator-iii,"Math, String, Stack, Recursion"
MEDIUM,Course Schedule II,74.0,0.5263016660655798,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Edit Distance,74.0,0.5818999026876489,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
MEDIUM,Insert Delete GetRandom O(1),74.0,0.5490690532656376,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
HARD,Regular Expression Matching,74.0,0.2897187503416636,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
HARD,Find Median from Data Stream,74.0,0.5297427065626023,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
HARD,Basic Calculator,74.0,0.4485609053280662,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
MEDIUM,Valid Parenthesis String,74.0,0.3862398506476899,https://leetcode.com/problems/valid-parenthesis-string,"String, Dynamic Programming, Stack, Greedy"
MEDIUM,Number of Islands,74.0,0.6158088481082719,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,Minimum Cost For Tickets,74.0,0.6740565179518804,https://leetcode.com/problems/minimum-cost-for-tickets,"Array, Dynamic Programming"
MEDIUM,Best Time to Buy and Sell Stock with Cooldown,74.0,0.5982888602028847,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown,"Array, Dynamic Programming"
MEDIUM,Make Costs of Paths Equal in a Binary Tree,74.0,0.5855567738791423,https://leetcode.com/problems/make-costs-of-paths-equal-in-a-binary-tree,"Array, Dynamic Programming, Greedy, Tree, Binary Tree"
EASY,Valid Parentheses,74.0,0.4184517580388808,https://leetcode.com/problems/valid-parentheses,"String, Stack"
MEDIUM,Koko Eating Bananas,100.0,0.4882386406773344,https://leetcode.com/problems/koko-eating-bananas,"Array, Binary Search"
MEDIUM,Design SQL,100.0,0.7410198116271516,https://leetcode.com/problems/design-sql,"Array, Hash Table, String, Design"
HARD,All O`one Data Structure,100.0,0.4483506170768279,https://leetcode.com/problems/all-oone-data-structure,"Hash Table, Linked List, Design, Doubly-Linked List"
MEDIUM,Nested List Weight Sum II,97.7,0.6494839484737678,https://leetcode.com/problems/nested-list-weight-sum-ii,"Stack, Depth-First Search, Breadth-First Search"
HARD,Max Stack,90.5,0.452812440007679,https://leetcode.com/problems/max-stack,"Linked List, Stack, Design, Doubly-Linked List, Ordered Set"
MEDIUM,Nested List Weight Sum,86.9,0.8517364406270648,https://leetcode.com/problems/nested-list-weight-sum,"Depth-First Search, Breadth-First Search"
EASY,Valid Parentheses,86.9,0.4184517208023701,https://leetcode.com/problems/valid-parentheses,"String, Stack"
MEDIUM,Max Consecutive Ones III,82.5,0.6522469813861362,https://leetcode.com/problems/max-consecutive-ones-iii,"Array, Binary Search, Sliding Window, Prefix Sum"
MEDIUM,Number of Islands,79.9,0.6158089204601095,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,Shortest Word Distance II,69.6,0.6185566620684442,https://leetcode.com/problems/shortest-word-distance-ii,"Array, Hash Table, Two Pointers, String, Design"
EASY,Can Place Flowers,69.6,0.288215581580734,https://leetcode.com/problems/can-place-flowers,"Array, Greedy"
MEDIUM,Maximum Subarray,69.6,0.5173370618539692,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
MEDIUM,Max Area of Island,69.6,0.7292312901550388,https://leetcode.com/problems/max-area-of-island,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
HARD,Word Ladder,69.6,0.418467367072222,https://leetcode.com/problems/word-ladder,"Hash Table, String, Breadth-First Search"
MEDIUM,Find the Celebrity,69.6,0.4819098081002611,https://leetcode.com/problems/find-the-celebrity,"Two Pointers, Graph, Interactive"
MEDIUM,Number of Divisible Triplet Sums,64.7,0.6598439298963796,https://leetcode.com/problems/number-of-divisible-triplet-sums,"Array, Hash Table"
MEDIUM,Letter Combinations of a Phone Number,64.7,0.6308017798167616,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
MEDIUM,Search in Rotated Sorted Array,64.7,0.4232397083972998,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
MEDIUM,Partition to K Equal Sum Subsets,58.4,0.3808739746150907,https://leetcode.com/problems/partition-to-k-equal-sum-subsets,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Memoization, Bitmask"
MEDIUM,Kth Largest Element in an Array,58.4,0.6762042021002411,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
MEDIUM,Bulb Switcher,58.4,0.5371863022251513,https://leetcode.com/problems/bulb-switcher,"Math, Brainteaser"
MEDIUM,Exclusive Time of Functions,58.4,0.6405231636427691,https://leetcode.com/problems/exclusive-time-of-functions,"Array, Stack"
EASY,Shortest Word Distance,58.4,0.6577336656167434,https://leetcode.com/problems/shortest-word-distance,"Array, String"
EASY,Sqrt(x),58.4,0.4002709051008038,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
MEDIUM,Find Leaves of Binary Tree,58.4,0.8095490763622055,https://leetcode.com/problems/find-leaves-of-binary-tree,"Tree, Depth-First Search, Binary Tree"
EASY,Find Smallest Letter Greater Than Target,49.6,0.5360757225184043,https://leetcode.com/problems/find-smallest-letter-greater-than-target,"Array, Binary Search"
MEDIUM,Rotate List,49.6,0.3940254176930325,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
MEDIUM,LRU Cache,49.6,0.4443101236370108,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
MEDIUM,Delete Node in a BST,49.6,0.5252910567130332,https://leetcode.com/problems/delete-node-in-a-bst,"Tree, Binary Search Tree, Binary Tree"
MEDIUM,Lowest Common Ancestor of a Binary Search Tree,49.6,0.6742160964158788,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
HARD,Closest Binary Search Tree Value II,49.6,0.5998232923377856,https://leetcode.com/problems/closest-binary-search-tree-value-ii,"Two Pointers, Stack, Tree, Depth-First Search, Binary Search Tree, Heap (Priority Queue), Binary Tree"
MEDIUM,Binary Tree Upside Down,49.6,0.6408924972985602,https://leetcode.com/problems/binary-tree-upside-down,"Tree, Depth-First Search, Binary Tree"
HARD,Kth Smallest Product of Two Sorted Arrays,49.6,0.2997098185283035,https://leetcode.com/problems/kth-smallest-product-of-two-sorted-arrays,"Array, Binary Search"
MEDIUM,Number of Connected Components in an Undirected Graph,49.6,0.6377466894637381,https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph,"Depth-First Search, Breadth-First Search, Union Find, Graph"
EASY,Second Minimum Node In a Binary Tree,49.6,0.4512995731167131,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree,"Tree, Depth-First Search, Binary Tree"
MEDIUM,Paint House,49.6,0.6342340874879238,https://leetcode.com/problems/paint-house,"Array, Dynamic Programming"
MEDIUM,"Pow(x, n)",49.6,0.3647741902866651,https://leetcode.com/problems/powx-n,"Math, Recursion"
MEDIUM,01 Matrix,49.6,0.5068422605829691,https://leetcode.com/problems/01-matrix,"Array, Dynamic Programming, Breadth-First Search, Matrix"
MEDIUM,Insert Delete GetRandom O(1),49.6,0.5490690532656376,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
MEDIUM,Can I Win,49.6,0.3011986628871247,https://leetcode.com/problems/can-i-win,"Math, Dynamic Programming, Bit Manipulation, Memoization, Game Theory, Bitmask"
